time,theta_mean,theta_std,theta_min,theta_max,fractionality,dual_anisotropy_rms,dual_anisotropy_inf,forcing_l2,anisotropy_forcing_l2,projection_forcing_l2,forcing_relative,clip_fraction,trigger_fraction,prediction_relative_error,rayleigh,weighted_spectral_excess,flatness,weighted_tail,saturation_deficit,bernoulli_gap_bound,bernoulli_expected_cut,current_best_threshold_cut,archive_best_cut,threshold_spectral_gap_bound,spectral_entropy,effective_rank
760.0,-7.108681424856186,0.0,-7.108681424856186,-7.108681424856186,0.20942095964113117,1.190095785303251,2.504462465047836,0.2984506545111106,0.049908600896889956,0.2662652066532593,0.023734762464465015,0.64625,0.0,12846537.471431462,-11.375501037298463,2.097725475505751,8.839806169269439,331.6835586723383,564.3152051547547,895.998763827093,11386.64653873375,11512.0,11512.0,770.645302560843,2.8770058231034197,17.761013868117995
770.0,-7.098238275647163,0.0,-7.098238275647163,-7.098238275647163,0.20817644757452458,1.2028918284283767,2.544015691876411,0.2990170060295588,0.05053653666231574,0.26659612740893635,0.023761107717564796,0.64625,0.0,16508353.87160952,-11.369036111677804,2.104190401126411,8.82200128103439,333.2295036799006,560.961686560494,894.1911902403945,11388.454112320447,11511.0,11512.0,771.645302560843,2.888048626727556,17.95823217381933
780.0,-7.087857065200805,0.0,-7.087857065200805,-7.087857065200805,0.2069384751937956,1.2155913241851022,2.5836346721649166,0.2995737780245478,0.05115891175576099,0.2669102527733432,0.0237867637020303,0.64625,0.0,21222679.200873464,-11.362649940551567,2.1105765722526555,8.809578426106121,334.7634149221889,557.6257901000633,892.3892050222522,11390.25609753859,11511.0,11512.0,771.645302560843,2.899062531282887,18.157115660355917
790.0,-7.077539913058281,0.0,-7.077539913058281,-7.077539913058281,0.2056266510689595,1.2281885620384396,2.6233081740140918,0.30012816059679914,0.051793552585921526,0.2672338583108655,0.02381109765185703,0.64875,0.0,27293067.930489797,-11.355720477968598,2.117506034835622,8.798636140900554,336.4180720548124,554.0908893842889,890.5089614391013,11392.13634112174,11510.0,11512.0,772.645302560843,2.9104742335746794,18.36550604174727
800.0,-7.067287689447403,0.0,-7.067287689447403,-7.067287689447403,0.20429513007487754,1.2406769308288994,2.6630237162113186,0.3006801046660893,0.05242740925729873,0.2675088347996167,0.02383491935759625,0.64625,0.0,35113488.634164006,-11.348690169597596,2.1245363432066218,8.783678429654865,338.1007829244842,550.5029125923248,888.603695516809,11394.041607044033,11517.0,11517.0,765.645302560843,2.9220968674418923,18.580206871915852
810.0,-7.057103372812271,0.0,-7.057103372812271,-7.057103372812271,0.2029507279862165,1.25304947716276,2.7027666342258456,0.301151466051958,0.05306621141641722,0.26778614231046305,0.02385214271286627,0.65125,0.0,45192444.75309685,-11.341696080615733,2.1315304321884856,8.757521965565251,339.78695585021137,546.8802258193624,886.6671816695738,11395.978120891268,11522.0,11522.0,760.645302560843,2.9338780928509833,18.800398996917444
820.0,-7.046986261606216,0.0,-7.046986261606216,-7.046986261606216,0.20156419924507674,1.26530441536564,2.742519060373306,0.3016604347636692,0.053718059682585195,0.2680468149350802,0.02387170032386311,0.65125,0.0,58186044.495513745,-11.334338493850005,2.1388880189542108,8.72606909329126,341.55295362776315,543.1440226601854,884.6969762879486,11397.948326272894,11526.0,11526.0,756.645302560843,2.9456934338342893,19.023849594679223
830.0,-7.03693982720375,0.0,-7.03693982720375,-7.03693982720375,0.20014355695141717,1.2774342449028109,2.782253948450088,0.30214028777845126,0.054374667298793575,0.2683216500342776,0.023888430497038576,0.655,0.0,74943511.65918134,-11.326712653313352,2.146513859490867,8.680742109765914,343.3805881213697,539.3158955769568,882.6964836983266,11399.948818862516,11526.0,11527.0,756.645302560843,2.9577298349278056,19.25421186394151
840.0,-7.026967405676841,0.0,-7.026967405676841,-7.026967405676841,0.19855967527380414,1.2894313047277401,2.8219388717412945,0.3026718176306224,0.055051821433914544,0.26858759773858787,0.023906796890128642,0.655,0.0,96555115.27780093,-11.317938179288596,2.155288333515615,8.636233955754927,345.46699637826754,535.0478962545608,880.5148926328284,11402.130409928013,11526.0,11527.0,756.645302560843,2.9708165896091963,19.507842995593002
850.0,-7.017077811956406,0.0,-7.017077811956406,-7.017077811956406,0.19683906906521942,1.3012773242750313,2.8615344846248627,0.3031880304577221,0.055750559911680285,0.2688755807516819,0.023921905297811737,0.65875,0.0,124436754.68232517,-11.308307518206203,2.164918994598014,8.588381468672493,347.755671019946,530.4114728170432,878.1671438369892,11404.478158723854,11531.0,11531.0,751.645302560843,2.9844744921021187,19.776107004801048
