time,theta_mean,theta_std,theta_min,theta_max,fractionality,dual_anisotropy_rms,dual_anisotropy_inf,forcing_l2,anisotropy_forcing_l2,projection_forcing_l2,forcing_relative,clip_fraction,trigger_fraction,prediction_relative_error,rayleigh,weighted_spectral_excess,flatness,weighted_tail,saturation_deficit,bernoulli_gap_bound,bernoulli_expected_cut,current_best_threshold_cut,archive_best_cut,threshold_spectral_gap_bound,spectral_entropy,effective_rank
0.0,-8.545084953308105,0.0,-8.545084953308105,-8.545084953308105,0.9378494237304825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.647125366575166,1.7179869984609028e-13,18.11897411833787,2.1354776395576727e-12,2559.7897321240657,2559.789732124068,9757.635341190999,11326.0,11326.0,991.425073315067,4.733597196054428e-13,1.0000000000004734
10.0,-8.4988272356987,0.0,-8.4988272356987,-8.4988272356987,0.9074511951939448,0.005319892431245418,0.046059353351592947,0.014808916556754098,0.00017178474441017396,0.014725144867968377,0.0034420952255757404,0.00125,0.0,0.02344232573104526,-13.640621171554356,0.006504195020978536,18.047502098968923,0.1203910950834118,2476.820044972078,2476.9404360671615,9840.484637247906,11326.0,11326.0,991.425073315067,0.007681141965772595,1.0077107176131412
20.0,-8.454399229288102,0.0,-8.454399229288102,-8.454399229288102,0.8622860587158654,0.01302877388669022,0.09048735976219113,0.024296894140857644,0.0005108587302950748,0.02407781337384294,0.004629635609780302,0.0025,0.0,0.047186387778782715,-13.624422294779327,0.022703071796006023,17.9737240052957,0.6253058992569314,2353.545189029112,2354.170494928369,9963.254578386699,11326.0,11326.0,991.425073315067,0.027399002302352732,1.0277778066729675
30.0,-8.41259370803833,0.0,-8.41259370803833,-8.41259370803833,0.8021879317950389,0.023927489814827722,0.13229288101196346,0.06408441938926106,0.0010661006471290764,0.06326423543384713,0.010188519106980366,0.03125,0.0,0.08869670338540436,-13.581304125702628,0.06582124087270644,17.650878253600833,2.6040471577693873,2189.5118545521377,2192.115901709907,10125.30917160516,11326.0,11326.0,991.425073315067,0.07580797943326789,1.0787554110427373
40.0,-8.373958458900452,0.0,-8.373958458900452,-8.373958458900452,0.7366562021865838,0.03763907900473991,0.1709281301498411,0.1076114310441441,0.0017599233236940451,0.10601204911683283,0.014827975566673247,0.0775,0.0,0.174982276267873,-13.46894564021597,0.17817972635936113,17.007219859279953,9.384505166565885,2010.647908661115,2020.032413827681,10297.392659487386,11331.0,11333.0,986.425073315067,0.19194409813243243,1.211602784213337
50.0,-8.338579108715058,0.0,-8.338579108715058,-8.338579108715058,0.6720192171913515,0.0532125570555128,0.20630748033523538,0.14039451741690698,0.0025106558222202746,0.13804969047905394,0.01733448532000315,0.115,0.0,0.3055469326599917,-13.29950039001445,0.3476249765608873,16.306208871355068,22.80286238725551,1834.226101151641,1857.0289635388965,10460.396109776171,11352.0,11352.0,965.425073315067,0.364874651643484,1.4403334534021142
60.0,-8.30637248158455,0.0,-8.30637248158455,-8.30637248158455,0.6120254683466089,0.07011133563210074,0.2385141074657433,0.16967302988421984,0.0032967982371023188,0.16653792035306433,0.019261770702405773,0.17,0.0,0.4801830191605631,-13.11347938896551,0.5336459776098303,15.660122605222746,41.40820964637791,1670.477658812633,1711.885868459011,10605.539204856057,11374.0,11374.0,943.425073315067,0.5546414690196719,1.7413165569101867
70.0,-8.276974453926087,0.0,-8.276974453926087,-8.276974453926087,0.5600673244111951,0.08786681153502364,0.267912135124206,0.19125101240911183,0.004092021104548064,0.18736658634871903,0.02038898634401193,0.22,0.0,0.7088329848215801,-12.933820297271797,0.7133050693035353,15.102405704570721,62.7612415299521,1528.661797992406,1591.423039522358,10726.002033792709,11380.0,11380.0,937.425073315067,0.7381269828675225,2.0920134655461946
80.0,-8.249974484443664,0.0,-8.249974484443664,-8.249974484443664,0.517381338604749,0.10619051810990901,0.2949121046066292,0.2076713072397812,0.004888084745803461,0.20304524487671638,0.021137783406588142,0.27625,0.0,1.00406303587884,-12.779023020853728,0.8681023457216056,14.621532010565875,83.79247840924766,1412.1535980531155,1495.9460764623632,10821.478996852704,11380.0,11380.0,937.425073315067,0.9008796915924308,2.4617677553045856
90.0,-8.224891800880432,0.0,-8.224891800880432,-8.224891800880432,0.48411782878977905,0.12485428355632781,0.31999478816986127,0.21952681081843906,0.005678676028774645,0.2141981070314964,0.021612117045098758,0.325,0.0,1.3820890134013035,-12.65443231159077,0.9926930549845603,14.191839953640137,102.42252971014851,1321.3633403376728,1423.7858700478212,10893.639203267247,11388.0,11388.0,929.425073315067,1.0369376903359435,2.820566328047256
