time,theta_mean,theta_std,theta_min,theta_max,fractionality,dual_anisotropy_rms,dual_anisotropy_inf,forcing_l2,anisotropy_forcing_l2,projection_forcing_l2,forcing_relative,clip_fraction,trigger_fraction,prediction_relative_error,rayleigh,weighted_spectral_excess,flatness,weighted_tail,saturation_deficit,bernoulli_gap_bound,bernoulli_expected_cut,current_best_threshold_cut,archive_best_cut,threshold_spectral_gap_bound,spectral_entropy,effective_rank
0.0,-8.574819564819336,0.0,-8.574819564819336,-8.574819564819336,0.9187014609380214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.676860186112497,1.1334578718994354e-13,18.290350958585478,1.842969381474472e-12,2512.9902868053427,2512.9902868053446,9810.381750417177,11290.0,11290.0,1033.3720372225225,3.309783783675456e-13,1.000000000000331
10.0,-8.529710781574249,0.0,-8.529710781574249,-8.529710781574249,0.8796945170915611,0.007203888129735892,0.04491041898727488,0.030011995417865554,0.0002770709895237424,0.02982266829683707,0.006118390096381795,0.01,0.0,0.02725428231200363,-13.668207380003548,0.008652806109070517,18.168397126915995,0.20819600349296402,2406.291783350226,2406.499979353719,9916.872057868803,11290.0,11290.0,1033.3720372225225,0.009828947032278204,1.0098774097812864
20.0,-8.486823420524598,0.0,-8.486823420524598,-8.486823420524598,0.8285470225241116,0.0169987448688789,0.08779778003692584,0.05865086599260596,0.0007417570799625251,0.05805211595398352,0.010015829325646831,0.025,0.0,0.08368474832192326,-13.615758900916944,0.06110128519567152,17.80601297097527,2.0951994548802615,2266.3843569364344,2268.479556391315,10054.892480831208,11283.0,11290.0,1040.3720372225225,0.0674593559110925,1.0697867782053518
30.0,-8.446742713451385,0.0,-8.446742713451385,-8.446742713451385,0.7672550594008778,0.029355391762366952,0.12787848711013794,0.09312086851807018,0.0013493505683139972,0.09193429269143599,0.013648719091957046,0.05375,0.0,0.16373722410162395,-13.505682997819644,0.17117718829296433,17.28414577156816,7.968124904234138,2098.728034902668,2106.696159806902,10216.675877415619,11315.0,11315.0,1008.3720372225225,0.18340359144649052,1.2012991443158743
40.0,-8.409854797124863,0.0,-8.409854797124863,-8.409854797124863,0.7016736576549765,0.043969184102920174,0.16476640343666027,0.1269465130520347,0.0020624376632317845,0.12505245234629397,0.016434631726204164,0.0975,0.0,0.27545287766413534,-13.348237848781672,0.32862233733094304,16.64763161260309,19.60733998176251,1919.338502405073,1938.9458423868357,10384.426194835685,11332.0,11332.0,991.3720372225225,0.3472984878370525,1.4152390939874218
50.0,-8.376181107759475,0.0,-8.376181107759475,-8.376181107759475,0.6399264685322403,0.06026994640053447,0.19844009280204844,0.15732205042806435,0.0028329458431132983,0.15465781499492762,0.01853868824331582,0.145,0.0,0.42970933734485306,-13.168747363185423,0.5081128229271923,15.950095798129535,36.59159570708929,1750.4369679016495,1787.0285636087388,10536.343473613782,11344.0,11344.0,979.3720372225225,0.5316819922594228,1.7017923041818628
60.0,-8.345414927005768,0.0,-8.345414927005768,-8.345414927005768,0.5867841606021142,0.07764873916725239,0.2292062735557554,0.18210021784016536,0.00362554563143102,0.17867072160144706,0.020031200925410258,0.1975,0.0,0.6368506546110043,-12.990453469016396,0.6864067170962185,15.286067662378422,56.726825554652194,1605.0729847961134,1661.7998103507655,10661.572226871756,11345.0,11348.0,978.3720372225225,0.711683232047345,2.0374178209580402
70.0,-8.317133512496948,0.0,-8.317133512496948,-8.317133512496948,0.5409346525351899,0.09566920717252918,0.25748768806457534,0.19976153874013294,0.004423440347645853,0.19559684533575952,0.020847770676490896,0.2375,0.0,0.90487990447563,-12.826249017458158,0.8506111686544493,14.724509697270735,78.09722233916077,1479.657522509437,1557.7547448485977,10765.617292373923,11360.0,11360.0,963.3720372225225,0.8819677073406206,2.4156483218776073
80.0,-8.290952713489533,0.0,-8.290952713489533,-8.290952713489533,0.5039077310452724,0.11409215330350231,0.2836684870719903,0.21307525718263526,0.005219084575924709,0.20819189647585967,0.021391281059027895,0.2825,0.0,1.2486420392364352,-12.691041459745117,0.9858187263674949,14.239516989138641,97.81140974834213,1378.375116841485,1476.186526589827,10847.185510632695,11389.0,11389.0,934.3720372225225,1.0295043107157946,2.799677720445568
90.0,-8.266482269763946,0.0,-8.266482269763946,-8.266482269763946,0.4729602590582559,0.1327209412379093,0.30813893079757726,0.22310844498825852,0.006006963066140904,0.21754568134310476,0.021730980868084292,0.3275,0.0,1.681764536110402,-12.578331383930713,1.0985288021819024,13.835051565076334,115.79366706379878,1293.7222673454748,1409.5159344092735,10913.856102813248,11392.0,11392.0,931.3720372225225,1.1606889159743834,3.192131629260672
100.0,-8.243398201465606,0.0,-8.243398201465606,-8.243398201465606,0.4487250810734763,0.15145485149871057,0.33122299909591746,0.23038560376834216,0.006786159510293854,0.22417693806871675,0.021940990164111437,0.35625,0.0,2.227652429617173,-12.487827751287133,1.1890324348254828,13.494775255552762,131.09675182188533,1227.4300391687927,1358.5267909906781,10964.845246231844,11405.0,11405.0,918.3720372225225,1.2690462854802456,3.5574581444741957
110.0,-8.22142396569252,0.0,-8.22142396569252,-8.22142396569252,0.428996302697066,0.17022569792376083,0.353197234869004,0.23591662628070395,0.007556727279836283,0.22907483526235892,0.022076188361856378,0.3825,0.0,2.9106831347949744,-12.412959995719342,1.2639001903932725,13.209348506430551,144.33833634728825,1173.4644904694026,1317.8028268166909,11005.56921040583,11405.0,11406.0,918.3720372225225,1.3631976003123956,3.9086717105638007
120.0,-8.200353952646255,0.0,-8.200353952646255,-8.200353952646255,0.412713582312107,0.18899229217686847,0.37426724791526844,0.24025474781658604,0.00831889072419599,0.2328044354924352,0.022168280216723374,0.40375,0.0,3.7630097480496194,-12.350252304455088,1.3266078816575257,12.939665649171545,155.8197580990347,1128.9251924384714,1284.7449505375062,11038.627086685015,11412.0,11415.0,911.3720372225225,1.4451084927288187,4.242312377900284
130.0,-8.180037989616395,0.0,-8.180037989616395,-8.180037989616395,0.3988906860406649,0.20773525177737578,0.3945832109451288,0.2437175044499953,0.009073499328112885,0.2356688915482633,0.022227724026010386,0.42,0.0,4.824536484106166,-12.297065221645537,1.3797949644670795,12.697552461902617,165.88152089907027,1091.1144285041432,1256.9959494032134,11066.376087819308,11432.0,11432.0,891.3720372225225,1.5179730221279248,4.562966782314384
140.0,-8.160363881587982,0.0,-8.160363881587982,-8.160363881587982,0.38716251940906843,0.22644148154083674,0.4142573189735419,0.24664547210066592,0.009820751400335647,0.2380201080999331,0.0222784765764334,0.4325,0.0,6.147066309096351,-12.252185845644686,1.4246743404679267,12.485840869929262,174.61876669498224,1059.033529452188,1233.6522961471703,11089.71974107535,11440.0,11441.0,883.3720372225225,1.5825191660992473,4.86720166952976
150.0,-8.141243785619736,0.0,-8.141243785619736,-8.141243785619736,0.3768176742265965,0.24510178315144568,0.4333774149417877,0.24916920307175391,0.0105615026756322,0.23997650570731574,0.022318849387772455,0.44375,0.0,7.793157881228333,-12.213057752248899,1.463802433863719,12.292503400986675,182.44316104159236,1030.7365292106567,1213.1796902522492,11110.192346970272,11450.0,11454.0,873.3720372225225,1.6414427453559717,5.162612476968054
160.0,-8.122610854506492,0.0,-8.122610854506492,-8.122610854506492,0.367826004730198,0.2637072841907209,0.4520103460550313,0.2513586028012605,0.011295999451534977,0.2416114783092908,0.022354267435362667,0.46,0.0,9.84473778197613,-12.179755215428573,1.4971049706840391,12.115791288595275,189.28616613112177,1006.1409679022624,1195.4271340333842,11127.944903189138,11448.0,11454.0,875.3720372225225,1.6948379346037319,5.445763323900852
