time,theta_mean,theta_std,theta_min,theta_max,fractionality,dual_anisotropy_rms,dual_anisotropy_inf,forcing_l2,anisotropy_forcing_l2,projection_forcing_l2,forcing_relative,clip_fraction,trigger_fraction,prediction_relative_error,rayleigh,weighted_spectral_excess,flatness,weighted_tail,saturation_deficit,bernoulli_gap_bound,bernoulli_expected_cut,current_best_threshold_cut,archive_best_cut,threshold_spectral_gap_bound,spectral_entropy,effective_rank
0.0,-8.293746948242188,0.0,-8.293746948242188,-8.293746948242188,0.93486685002345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.395787316459346,1.3605878295498124e-13,18.484552273769943,1.7723874231667293e-12,2504.6554984245126,2504.6554984245145,9762.501964867382,11248.0,11248.0,1019.1574632918964,4.0416676140090974e-13,1.0000000000004041
10.0,-8.247665629386901,0.0,-8.247665629386901,-8.247665629386901,0.9035012864780307,0.006087219402261629,0.04588295459747371,0.02427726392928232,0.00022849265707709706,0.02412664027215389,0.005526166682523741,0.005,0.0,0.0271419758950737,-13.387708380423037,0.00807893603644157,18.36864627818346,0.15592138682857754,2420.6222147614462,2420.778136148275,9846.379327143623,11248.0,11248.0,1019.1574632918964,0.009783169492938209,1.0098311811365563
20.0,-8.203406320810318,0.0,-8.203406320810318,-8.203406320810318,0.8605037486139749,0.014465377662716645,0.09014226317405694,0.044251746698180675,0.0006205305763782163,0.04380319741733221,0.008377880306166133,0.0125,0.0,0.0745851604398187,-13.345462548949168,0.0503247675103153,18.091310430253696,1.4040232839124402,2305.4250402897856,2306.829063573698,9960.328399718199,11261.0,11261.0,1006.1574632918964,0.05744698451059771,1.0591291189177099
30.0,-8.16156707406044,0.0,-8.16156707406044,-8.16156707406044,0.8063589858208704,0.02537339006984578,0.13198150992393565,0.07756002669936797,0.001164749964933296,0.07656124319648293,0.01246304829093524,0.03625,0.0,0.14125227246038063,-13.253999004540404,0.14178831191907437,17.64028739673103,5.491206503751258,2160.36269495447,2165.853901458221,10101.303561833676,11268.0,11268.0,999.1574632918964,0.15392135061574336,1.1663991465961552
40.0,-8.122577407360076,0.0,-8.122577407360076,-8.122577407360076,0.745942992962072,0.03853104222982142,0.17097117662429895,0.10837416537853922,0.0018122552701987547,0.10675582012724584,0.015203556040989415,0.0625,0.0,0.23852379698016637,-13.106278586783219,0.28950872967626673,17.033162358226576,14.710344274581015,1998.4987367846284,2013.2090810592094,10253.948382232687,11282.0,11285.0,985.1574632918964,0.30267362709373125,1.3534726555448378
50.0,-8.086694515943528,0.0,-8.086694515943528,-8.086694515943528,0.6831634724062234,0.05358839477998985,0.2068540680408475,0.14003259965706183,0.002539587100578999,0.13768821234826553,0.017591243131740236,0.10375,0.0,0.37051561048447657,-12.927072230932513,0.46871508552696856,16.389232225319073,29.701212025836874,1830.3025157455431,1860.00372777138,10407.153735520516,11275.0,11285.0,992.1574632918964,0.48454874365220824,1.6234422549039316
60.0,-8.053872153759002,0.0,-8.053872153759002,-8.053872153759002,0.6252362594640106,0.07010124695682345,0.23967643022537288,0.1676632670275286,0.003313281515646087,0.16454768556810095,0.019366188025099592,0.15875,0.0,0.5488525438804525,-12.740835322443708,0.6549519940157671,15.722079125970655,49.090451829770686,1675.1063908637145,1724.1968426934852,10542.960620598411,11293.0,11293.0,974.1574632918964,0.6708128118234032,1.9558263935570308
70.0,-8.023756814599038,0.0,-8.023756814599038,-8.023756814599038,0.5757358768197713,0.08753834135534613,0.26979176938533733,0.18871023861140376,0.00410316419205875,0.18484846369552257,0.020486242619545052,0.20375,0.0,0.7859126351508172,-12.56750587451993,0.8282814419395529,15.084972499572443,70.28201994218783,1542.4870712665968,1612.7690912087846,10654.38837208311,11272.0,11293.0,995.1574632918964,0.8461114771320277,2.3305667471781657
80.0,-7.99594796538353,0.0,-7.99594796538353,-7.99594796538353,0.5339127837082179,0.10551962164088252,0.2976006186008453,0.2049838855615355,0.004895518293811022,0.20039659929170667,0.021231033109093942,0.25,0.0,1.0918589016155298,-12.415839772503965,0.9799475439555208,14.53978079393776,91.34820457483931,1430.4364192188266,1521.784623793666,10745.37283949823,11288.0,11293.0,979.1574632918964,1.0080789611467016,2.7403316717185118
90.0,-7.970058708786964,0.0,-7.970058708786964,-7.970058708786964,0.4992061685129108,0.12380153692985686,0.3234898751974109,0.2168080966869828,0.00568298291597185,0.21153517805155772,0.021663619226083543,0.2875,0.0,1.4806878048948835,-12.287348915336258,1.1084384011232276,14.092758262168662,111.01982277318464,1337.4519320927195,1448.4717548659041,10818.685708425992,11311.0,11311.0,956.1574632918964,1.1522198101184744,3.16521128511523
