gset_id,initialization,n,step,lambda_min,eigen_residual,initial_dual,archive_cut,fractionality,rayleigh,v1_energy_fraction,mean_dual,dual_anisotropy_rms,saturated_fraction
67,center_uniform,10000,310,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5352.0,0.9992446035911684,-3.0263319357710996,0.00034451132573298354,2.1171422615766526,0.0012635615964814897,0.0
67,center_uniform,10000,320,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5382.0,0.9991859528191058,-3.0395258454581815,0.00035949072098114774,2.067181360769272,0.0013108519689134955,0.0
67,center_uniform,10000,330,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5422.0,0.9991183520622758,-3.052010100881866,0.0003747362133637926,2.0172235909700396,0.0013627524715024077,0.0
67,center_uniform,10000,340,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5466.0,0.9990404067662471,-3.0638444068039035,0.00039024969587708416,1.9672693880558014,0.0014200496156885451,0.0
67,center_uniform,10000,350,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5486.0,0.9989504506435142,-3.0750815625381334,0.000406034025300297,1.917319332265854,0.0014836403213716932,0.0
67,center_uniform,10000,360,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5518.0,0.9988464901974472,-3.0857684548703013,0.00042208756946184766,1.8673740790367126,0.0015545880352452529,0.0
67,center_uniform,10000,370,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5542.0,0.9987261365616503,-3.095946896316504,0.0004384146140054033,1.8174343838453293,0.0016341647228565348,0.0
67,center_uniform,10000,380,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5550.0,0.9985865206259873,-3.105654281241489,0.00045501105067761083,1.767501124870777,0.0017238741621380452,0.0
67,center_uniform,10000,390,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5558.0,0.9984241899680126,-3.1149242781844717,0.0004718820507423933,1.7175753448605537,0.0018255081940441052,0.0
67,center_uniform,10000,400,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5570.0,0.9982349790502852,-3.1237871182582366,0.0004890301678002854,1.6676582659959793,0.001941205709775117,0.0
67,center_uniform,10000,410,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5608.0,0.9980138497943222,-3.132270164253386,0.0005064562960303941,1.6177513420939444,0.0020735196109092718,0.0
67,center_uniform,10000,420,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5638.0,0.9977546920999754,-3.140398260185308,0.0005241649073078426,1.5678563043832778,0.0022255095474498377,0.0
67,center_uniform,10000,430,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5650.0,0.9974500763653328,-3.1481939626432185,0.0005421577408967361,1.5179752147436143,0.002400851226579262,0.0
67,center_uniform,10000,440,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5674.0,0.9970909434303973,-3.155677786140972,0.000560439469951136,1.4681105418086051,0.00260396394220913,0.0
67,center_uniform,10000,450,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5682.0,0.9966662156241604,-3.1628684813120054,0.0005790126262690004,1.418265250325203,0.0028401777111767904,0.0
67,center_uniform,10000,460,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5698.0,0.996162309641817,-3.16978313829931,0.000597884113557821,1.3684429181456566,0.0031159404983529364,0.0
67,center_uniform,10000,470,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5718.0,0.9955625217772396,-3.1764373949349287,0.0006170602153942476,1.3186478615999222,0.0034390743755357213,0.0
67,center_uniform,10000,480,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5736.0,0.9948462545877952,-3.1828455513052485,0.000636549063897069,1.2688853195667267,0.0038190866447427693,0.0
67,center_uniform,10000,490,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5736.0,0.9939880365728194,-3.189020640742074,0.0006563608123245162,1.2191616691946983,0.004267574034362109,0.0
67,center_uniform,10000,500,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5744.0,0.9929562825449791,-3.1949745557445945,0.0006765051855809455,1.1694846910357475,0.004798727772622567,0.0
67,center_uniform,10000,510,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5756.0,0.9917117188704674,-3.200718099064042,0.0006969970167034824,1.1198639071941376,0.005429951726290494,0.0
67,center_uniform,10000,520,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5766.0,0.9902053827825988,-3.206260990935113,0.0007178547061923226,1.0703110159277915,0.006182668305124475,0.0
67,center_uniform,10000,530,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5782.0,0.9883760751017386,-3.2116119429492938,0.0007391001254023115,1.0208404255270958,0.007083310691911949,0.0
67,center_uniform,10000,540,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5782.0,0.9861471154225572,-3.216778614075468,0.0007607606680207075,0.9714699416041375,0.008164589550076371,0.0
67,center_uniform,10000,550,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5804.0,0.9834222046814669,-3.2217676223195633,0.0007828704973186391,0.9222216224372387,0.009467079755390191,0.0
67,center_uniform,10000,560,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5810.0,0.9800801496149953,-3.226584456829002,0.000805470996442491,0.8731228735983372,0.011041221834593034,0.0
67,center_uniform,10000,570,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5822.0,0.9759681431623157,-3.231233374603444,0.0008286162541849431,0.8242078464567661,0.01294983651265751,0.0
67,center_uniform,10000,580,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5846.0,0.9708932148136029,-3.235717293253019,0.0008523742632569376,0.7755191943883896,0.015271280555061805,0.0
67,center_uniform,10000,590,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5862.0,0.9646113832265635,-3.240037567112922,0.0008768283276778368,0.7271103152155877,0.01810338747720167,0.0
67,center_uniform,10000,600,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5862.0,0.9568216640837309,-3.2441504388714044,0.0009022481549087455,0.6790481484353542,0.021567668337781575,0.0001
67,center_uniform,10000,610,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5870.0,0.9471977356145195,-3.2476990325959503,0.0009298235221923851,0.6314153695225716,0.02579846262550047,0.0007
67,center_uniform,10000,620,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5878.0,0.9353793249524789,-3.2501313288505562,0.0009611127257088594,0.5843116048276424,0.030922878564048094,0.0017
67,center_uniform,10000,630,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5900.0,0.9208979465668293,-3.2513828376064056,0.0009969255286156912,0.5378563476741314,0.03706344612427962,0.0032
67,center_uniform,10000,640,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5904.0,0.9033813107689692,-3.2514238183514093,0.0010401162519769625,0.49219188658297064,0.04434630959658357,0.0069
67,center_uniform,10000,650,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5914.0,0.8824838641898014,-3.2500832061808187,0.001093707626263983,0.44747847756147385,0.052858292420172176,0.0126
67,center_uniform,10000,660,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5914.0,0.8579815149066661,-3.2466779634123593,0.0011615220666093022,0.40388977605700493,0.0626383981258356,0.0208
67,center_uniform,10000,670,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5928.0,0.8295863321986594,-3.2410924887939845,0.001246525086710845,0.36161295709311964,0.0736975004101334,0.0326
67,center_uniform,10000,680,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5936.0,0.7972517141849704,-3.233447784486729,0.0013540083428943207,0.32084614884853363,0.08602622778868692,0.0484
67,center_uniform,10000,690,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5948.0,0.7609714894356199,-3.2236358520879356,0.0014893311835430737,0.2817839167565107,0.09957496595304352,0.0682
67,center_uniform,10000,700,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5950.0,0.7215441565888843,-3.211775514564943,0.001663241713290646,0.2446127547174692,0.11427268112230261,0.0976
67,center_uniform,10000,710,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5954.0,0.6803631033612036,-3.1976993185111633,0.0018856918864789505,0.20945563673973083,0.12995609818943482,0.133
67,center_uniform,10000,720,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5972.0,0.6379864954794194,-3.1818486269969877,0.002123142987563962,0.17638649716973304,0.1464136960347531,0.1707
67,center_uniform,10000,730,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5980.0,0.5952988508173851,-3.1641389083358855,0.0024168121021447336,0.14544788183048368,0.16343448055118154,0.2121
67,center_uniform,10000,740,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,5998.0,0.5527704064930586,-3.145177192721415,0.0026550743745391023,0.11664200120065361,0.18080586503970544,0.2566
67,center_uniform,10000,750,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6010.0,0.5109373012030454,-3.124774401114776,0.002749085176834336,0.08994793643278536,0.19833330160457166,0.3002
67,center_uniform,10000,760,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6026.0,0.47033418091411017,-3.1035881992620524,0.0027776616225760886,0.06532107517799596,0.21584454856703486,0.3456
67,center_uniform,10000,770,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6046.0,0.43138045982940754,-3.081820413064649,0.0027296292044013603,0.042687245680135676,0.23318387604296129,0.3898
67,center_uniform,10000,780,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6050.0,0.3939567823906688,-3.0592948768675954,0.0026797165336100897,0.021966730694146827,0.2502221592366396,0.4321
67,center_uniform,10000,790,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6060.0,0.3591583350420391,-3.0372345266885015,0.002659002182811971,0.0030688156906682708,0.26685896291444355,0.4814
67,center_uniform,10000,800,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6080.0,0.3273895533441227,-3.015704397806002,0.0026526092586231223,-0.014164447588637268,0.28302627827605964,0.5208
67,center_uniform,10000,810,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6106.0,0.29805564196382983,-2.994163995325588,0.0026258171224926696,-0.029862864199950854,0.2986671027249259,0.5599
67,center_uniform,10000,820,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6112.0,0.2714018556629789,-2.972956016391559,0.002560649353412811,-0.0441553854684993,0.31375120134315004,0.5953
67,center_uniform,10000,830,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6126.0,0.24765101854741456,-2.952642495100329,0.0025184487198615492,-0.05717858023519584,0.328270382830521,0.6308
67,center_uniform,10000,840,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6138.0,0.2267412341866517,-2.933388297597774,0.00249902520657377,-0.06908040339957297,0.34223838652036453,0.6624
67,center_uniform,10000,850,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6168.0,0.20777722970113832,-2.914743095322352,0.0024893263075814434,-0.07998178059372076,0.35566537537481385,0.6891
67,center_uniform,10000,860,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6182.0,0.1909494264924365,-2.8970160984991944,0.0024754938870892125,-0.08998426546223418,0.3685666416584558,0.7145
67,center_uniform,10000,870,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6190.0,0.17586210630866284,-2.880266074578634,0.0024598725955634173,-0.09918565747949251,0.38096444035207677,0.7368
67,center_uniform,10000,880,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6200.0,0.16247979876770147,-2.864600221888128,0.002454697499564912,-0.10767177372311199,0.39288135973857424,0.7565
67,center_uniform,10000,890,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6214.0,0.15039162463299927,-2.8497788446664596,0.002427628542247756,-0.11551876612507694,0.404340088230313,0.7746
67,center_uniform,10000,900,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6224.0,0.1395771428671907,-2.8360264054950046,0.002396788949703691,-0.12278900248535865,0.41535973954739386,0.7913
67,center_uniform,10000,910,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6246.0,0.12967949840819815,-2.8229933100929356,0.0023738557568029847,-0.12954337975752497,0.425964596026377,0.8033
67,center_uniform,10000,920,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6258.0,0.1205032770581711,-2.810642688067765,0.0023549705782524026,-0.1358178323529377,0.4361559340179499,0.8168
67,center_uniform,10000,930,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6262.0,0.1120244861034958,-2.7989219311132416,0.0023376644372333686,-0.14164865657982373,0.44594240383549144,0.8287
67,center_uniform,10000,940,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6272.0,0.10441735580316291,-2.787946387612482,0.0023233213561210924,-0.1470749203592255,0.45534572068021806,0.8406
67,center_uniform,10000,950,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6282.0,0.09761297001330183,-2.777727416536483,0.0023033034019999854,-0.1521397859008699,0.46439831226621925,0.8507
67,center_uniform,10000,960,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6288.0,0.09144077666095107,-2.768094199743897,0.0022845169812177697,-0.1568790501860618,0.47312686415952365,0.8606
67,center_uniform,10000,970,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6296.0,0.08606105541728282,-2.7592008641540025,0.002268044044260602,-0.16132696367667013,0.4815593031769765,0.8696
67,center_uniform,10000,980,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6298.0,0.08109459864130664,-2.750721611028543,0.0022529269188992125,-0.16551755647488825,0.48972522859682566,0.8754
67,center_uniform,10000,990,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6300.0,0.0763349897576372,-2.7423034158195216,0.002237672049062383,-0.16946322436795527,0.4976225897508725,0.8829
67,center_uniform,10000,1000,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6300.0,0.07187616432944999,-2.734035112352088,0.0022228565327859773,-0.17317924833332143,0.5052574366797542,0.8879
67,center_uniform,10000,1010,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6306.0,0.06746223471837387,-2.725691684366773,0.0022080881367735282,-0.17667311771974856,0.5126233338738441,0.8936
67,center_uniform,10000,1020,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6308.0,0.06337763187802536,-2.7175486629643677,0.0021956298200686564,-0.17995351771187926,0.5197176189312176,0.9
67,center_uniform,10000,1030,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6310.0,0.059441156275972906,-2.7094004217282044,0.0021838525990446785,-0.18303343763935337,0.5265476180677846,0.9051
67,center_uniform,10000,1040,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6312.0,0.05574965534809839,-2.7015151528148036,0.0021717243988564634,-0.18592135308857033,0.5331129956640669,0.9116
67,center_uniform,10000,1050,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6314.0,0.052265947767336174,-2.6938002126295255,0.002158954142617561,-0.18862968807711222,0.5394214686186334,0.9163
67,center_uniform,10000,1060,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6318.0,0.04892394389079058,-2.6861752000537393,0.0021459928043252112,-0.1911667951602205,0.5454757076263262,0.9213
67,center_uniform,10000,1070,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6322.0,0.045635553742833346,-2.6785571769090124,0.002132845202995905,-0.19353862390720242,0.5512731185216178,0.9259
67,center_uniform,10000,1080,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6326.0,0.0425526009517061,-2.6712716023716347,0.0021198157025081733,-0.19574989789451427,0.5568090942561964,0.9315
67,center_uniform,10000,1090,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6332.0,0.039634715104355234,-2.66441615750665,0.002108113843230923,-0.19781179415794978,0.5620911948803364,0.9358
67,center_uniform,10000,1100,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6338.0,0.03677190792282303,-2.6576534657685116,0.0020966362526785047,-0.19972869392379144,0.5671134754298693,0.9396
67,center_uniform,10000,1110,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6340.0,0.03389519688999809,-2.650894079868327,0.002083722206880701,-0.20150273429133886,0.5718671864535495,0.9427
67,center_uniform,10000,1120,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6340.0,0.03125917571035919,-2.6447020898816143,0.002070039825468108,-0.20313705937189588,0.5763462120053814,0.948
67,center_uniform,10000,1130,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6346.0,0.028682617016829726,-2.6386885640567366,0.00205600406123514,-0.20464170733889986,0.5805597181658426,0.9514
67,center_uniform,10000,1140,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6348.0,0.026213896153857608,-2.632988533974863,0.0020416473289548423,-0.20601966082830403,0.5845009694982459,0.9554
67,center_uniform,10000,1150,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6348.0,0.023826244684563624,-2.627535214339255,0.0020302439618861026,-0.20727637248588215,0.5881695951976834,0.9587
67,center_uniform,10000,1160,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6350.0,0.021506259729037303,-2.6222483943957053,0.0020213172619035474,-0.20841511587143832,0.5915616239671089,0.9621
67,center_uniform,10000,1170,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6350.0,0.01930088713206457,-2.6172907119697117,0.0020156692585455477,-0.20944066294053992,0.5946778794632601,0.9646
67,center_uniform,10000,1180,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6352.0,0.01717527191184476,-2.6124442333503537,0.0020130872424082603,-0.21035705434664342,0.597518212215011,0.9682
67,center_uniform,10000,1190,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6352.0,0.015297227345496656,-2.6080028403797266,0.0020105740768367377,-0.21117285135299535,0.6000969159059079,0.9713
67,center_uniform,10000,1200,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6352.0,0.013645268199978466,-2.604036777400116,0.0020082983219805164,-0.21189975465689276,0.6024390030752169,0.9742
67,center_uniform,10000,1210,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6352.0,0.01218797516010961,-2.6005693324889516,0.0020065270957886953,-0.21254783063900615,0.6045653995042394,0.9779
67,center_uniform,10000,1220,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6352.0,0.010960564484345792,-2.5977235036277313,0.0020054238675471484,-0.2131289499949351,0.6065048194041829,0.9802
67,center_uniform,10000,1230,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6352.0,0.009975560846340326,-2.595392752707127,0.002004336119291093,-0.2136539597656818,0.6082840779581838,0.9822
67,center_uniform,10000,1240,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6352.0,0.00904156629120112,-2.593113836293331,0.0020029115480351962,-0.21413136272483171,0.6099242931154281,0.9834
67,center_uniform,10000,1250,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6352.0,0.008122667381476045,-2.5908457050703655,0.0020008940803843407,-0.21456268275762633,0.6114252622821628,0.9843
67,center_uniform,10000,1260,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6354.0,0.007299095944390266,-2.5888360203519776,0.001999055699115331,-0.2149497042019684,0.6127881860126634,0.986
67,center_uniform,10000,1270,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6354.0,0.006557889256596172,-2.5870296366481944,0.001997359549158107,-0.21529782843851208,0.6140268811138979,0.9868
67,center_uniform,10000,1280,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6354.0,0.005810022060490749,-2.5851792502467497,0.00199562608638688,-0.21560887254618064,0.6151428150986015,0.9876
67,center_uniform,10000,1290,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6354.0,0.005111629064799339,-2.583456851916454,0.0019941203223406787,-0.21588335995951857,0.6161341739482047,0.9886
67,center_uniform,10000,1300,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6354.0,0.004489613058029085,-2.5819393028472017,0.0019928606358526396,-0.21612462525220544,0.6170102832042045,0.9897
67,center_uniform,10000,1310,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6354.0,0.003964594340410299,-2.580679959156323,0.0019918023217386635,-0.2163368542785356,0.6177844410146662,0.991
67,center_uniform,10000,1320,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6354.0,0.003562399491148116,-2.5797455873944743,0.0019909907597798473,-0.21652552350896367,0.6184758573778895,0.9917
67,center_uniform,10000,1330,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6356.0,0.003204945277149429,-2.5789342766075762,0.001990269110516563,-0.2166955175392628,0.6191023441299109,0.9921
67,center_uniform,10000,1340,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6356.0,0.0029238729401366292,-2.578328336351153,0.0019897006342259626,-0.216848858335986,0.6196708244233892,0.9929
67,center_uniform,10000,1350,-3.5658849749508184,1.7528888507512503e-10,3.6658849749508184,6356.0,0.0027049794709029795,-2.5778686256359844,0.00198925675781126,-0.2169898591809855,0.6201982635816805,0.9933
