time,theta_mean,theta_std,theta_min,theta_max,fractionality,dual_anisotropy_rms,dual_anisotropy_inf,forcing_l2,anisotropy_forcing_l2,projection_forcing_l2,forcing_relative,clip_fraction,trigger_fraction,prediction_relative_error,rayleigh,weighted_spectral_excess,flatness,weighted_tail,saturation_deficit,bernoulli_gap_bound,bernoulli_expected_cut,current_best_threshold_cut,archive_best_cut,threshold_spectral_gap_bound,spectral_entropy,effective_rank
260.0,-13.70016655921936,0.0,-13.70016655921936,-13.70016655921936,0.9999978346450064,0.0001833259663051745,0.0008203029632571912,3.9169017868750736e-07,2.1079217023113838e-08,3.911762391853634e-07,1.882188568303488e-05,0.0,0.0,0.00014263853862693895,-12.477658313647131,0.7964934020445308,18.097834415777477,0.0003449381931099852,2654.824594488191,2654.824939426384,9588.005403711948,11196.0,11196.0,1046.830343138332,2.5420983562308748,12.706305371878837
270.0,-13.65016541481018,0.0,-13.65016541481018,-13.65016541481018,0.9999980317586461,0.0001833259663051745,0.0008203029632571912,3.904578894263799e-07,2.0019870287398214e-08,3.9027919469552857e-07,1.967977045070965e-05,0.0,0.0,0.0001440305386160863,-12.497983456737982,0.7761682589536719,18.109715864101197,0.00030553729297421996,2654.825117791463,2654.825423328756,9588.004919809577,11204.0,11204.0,1038.830343138332,2.5078810786653936,12.278884485691446
280.0,-13.600164270401,0.0,-13.600164270401,-13.600164270401,0.9999982008884601,0.0001833259663051745,0.0008203029632571912,3.758311488344669e-07,1.907003748175331e-08,3.750367132246964e-07,1.981293109181308e-05,0.0,0.0,0.00014819626120221534,-12.51707921878596,0.7570724969056947,18.122413525603402,0.00027241157313095005,2654.8255668024253,2654.8258392139983,9588.004503924334,11220.0,11220.0,1022.830343138332,2.4745345953115305,11.876178597500271
290.0,-13.550163125991821,0.0,-13.550163125991821,-13.550163125991821,0.9999983464140637,0.0001833259663051745,0.0008203029632571912,3.875292537449943e-07,1.821765987163965e-08,3.8739791841456567e-07,2.1309639818849562e-05,0.0,0.0,0.0001561096888690194,-12.535052371150073,0.7390993445415815,18.133008514892147,0.0002444328563277167,2654.825953148213,2654.826197581069,9588.004145557263,11216.0,11225.0,1026.830343138332,2.4420163039501768,11.496197217565662
300.0,-13.500161981582641,0.0,-13.500161981582641,-13.500161981582641,0.999998471906213,0.0001833259663051745,0.0008203029632571912,3.791106226325835e-07,1.745268131503863e-08,3.79232230358089e-07,2.168582509439158e-05,0.0,0.0,0.000163423519070697,-12.55198759612065,0.7221641195710118,18.1415645042419,0.00022070690085124203,2654.8262863085793,2654.8265070154803,9588.00383612285,11215.0,11225.0,1027.830343138332,2.4102864026783095,11.137150398040943
310.0,-13.450160837173462,0.0,-13.450160837173462,-13.450160837173462,0.9999985803051119,0.0001833259663051745,0.0008203029632571912,3.828127056614379e-07,1.6766315370228844e-08,3.817398582930229e-07,2.2718195712442107e-05,0.0,0.0,0.00017304245409582728,-12.567957295734189,0.7061944199574743,18.140568551843437,0.0002005161216065919,2654.826574089265,2654.8267746053866,9588.003568532946,11217.0,11225.0,1025.830343138332,2.379325128899691,10.797613407245239
320.0,-13.400159692764282,0.0,-13.400159692764282,-13.400159692764282,0.9999986740639419,0.0001833259663051745,0.0008203029632571912,3.897494007631754e-07,1.615073909905001e-08,3.88963680001059e-07,2.3933662785456166e-05,0.0,0.0,0.0001823161125619431,-12.583032394686795,0.6911193210048678,18.14641958057552,0.00018327600563164794,2654.8268230030517,2654.8270062790575,9588.003336859274,11213.0,11225.0,1029.830343138332,2.3491022236897603,10.476160253061728
330.0,-13.350158548355102,0.0,-13.350158548355102,-13.350158548355102,0.999998755186249,0.0001833259663051745,0.0008203029632571912,4.047541503454221e-07,1.5599565144107e-08,4.0487671381300244e-07,2.565217088051179e-05,0.0,0.0,0.00019131010589108454,-12.597270747031004,0.6768809686606542,18.155520898896814,0.00016851814751792262,2654.827038369014,2654.8272068871615,9588.00313625117,11219.0,11225.0,1023.830343138332,2.319597987913601,10.171584384169135
340.0,-13.300157403945922,0.0,-13.300157403945922,-13.300157403945922,0.999998825335869,0.0001833259663051745,0.0008203029632571912,4.042741259663623e-07,1.510715098791859e-08,4.0376672550824767e-07,2.637570612200309e-05,0.0,0.0,0.00020091954851113474,-12.61072575958164,0.6634259561100143,18.16048249582914,0.00015586053483873478,2654.827224604354,2654.827380464889,9588.002962673443,11227.0,11228.0,1015.830343138332,2.2908192616645464,9.88303115393845
350.0,-13.250156259536743,0.0,-13.250156259536743,-13.250156259536743,0.999998885910624,0.0001833259663051745,0.0008203029632571912,3.8973245254563553e-07,1.466844769638869e-08,3.8908407920167644e-07,2.6109079235766894e-05,0.0,0.0,0.00021121998811568334,-12.62344815909351,0.6507035565981497,18.165421066420663,0.00014498838386480808,2654.8273854200515,2654.8275304084355,9588.002812729897,11231.0,11231.0,1011.830343138332,2.2627561946518338,9.609538458828784
360.0,-13.200155115127563,0.0,-13.200155115127563,-13.200155115127563,0.9999989380475465,0.0001833259663051745,0.0008203029632571912,3.969920651673652e-07,1.4279274215625293e-08,3.9590251245735544e-07,2.724045091761085e-05,0.0,0.0,0.00021218596600400185,-12.635483314647715,0.6386684010439403,18.173614202331784,0.00013564709509889322,2654.827523834735,2654.8276594818303,9588.002683656501,11232.0,11232.0,1010.830343138332,2.235419558523976,9.350404071069553
370.0,-13.150153970718383,0.0,-13.150153970718383,-13.150153970718383,0.9999989827190636,0.0001833259663051745,0.0008203029632571912,3.972844641903632e-07,1.3935681494889065e-08,3.9725168745108276e-07,2.7852624967307967e-05,0.0,0.0,0.0002134947248029963,-12.646868724967355,0.6272829907243049,18.184277562290873,0.00012762460563774548,2654.8276424300343,2654.82777005464,9588.002573083691,11235.0,11235.0,1007.830343138332,2.2087857676814644,9.104654512794621
380.0,-13.100152826309204,0.0,-13.100152826309204,-13.100152826309204,0.9999990207321908,0.0001833259663051745,0.0008203029632571912,4.013171029982555e-07,1.3634529373894962e-08,4.0159806959208485e-07,2.8676221841590733e-05,0.0,0.0,0.00022124230106790123,-12.657648511338499,0.6165032043531615,18.193974922233853,0.0001207443484553547,2654.8277433484377,2654.827864092786,9588.002479045546,11233.0,11235.0,1009.830343138332,2.18285711113445,8.871617279813524
390.0,-13.050151681900024,0.0,-13.050151681900024,-13.050151681900024,0.9999990527385231,0.0001833259663051745,0.0008203029632571912,3.9856756166034746e-07,1.3373062757461701e-08,3.9824549208928893e-07,2.8956896509852952e-05,0.0,0.0,0.00023480544264295412,-12.667849851601487,0.6063018640901755,18.20650523296309,0.00011486527984965362,2654.8278283198197,2654.8279431850997,9588.002399953231,11231.0,11235.0,1011.830343138332,2.157671103443494,8.65096697266676
400.0,-13.000150537490844,0.0,-13.000150537490844,-13.000150537490844,0.9999990792943241,0.0001833259663051745,0.0008203029632571912,3.9703052680891716e-07,1.3148832026447444e-08,3.9714797553779963e-07,2.9258259799772597e-05,0.0,0.0,0.0002470783816671578,-12.67750901347782,0.5966427022138383,18.212966394165022,0.00010986646448725803,2654.8278988209663,2654.8280086874306,9588.0023344509,11234.0,11235.0,1008.830343138332,2.1331993466171397,8.441831999597854
410.0,-12.950149393081665,0.0,-12.950149393081665,-12.950149393081665,0.9999991008290814,0.0001833259663051745,0.0008203029632571912,4.0287764119014676e-07,1.2959876415443145e-08,4.038330588008657e-07,3.0042567228010403e-05,0.0,0.0,0.00024583031433081577,-12.686658315684939,0.5874934000067222,18.21977978760189,0.00010565139603554862,2654.827955992093,2654.828061643489,9588.002281494842,11235.0,11235.0,1007.830343138332,2.1094558930974228,8.24375458034365
420.0,-12.900148248672485,0.0,-12.900148248672485,-12.900148248672485,0.9999991177031365,0.0001833259663051745,0.0008203029632571912,3.8437379504699815e-07,1.2804734875367699e-08,3.8359240061158805e-07,2.8935527642188212e-05,0.0,0.0,0.0002569403523731739,-12.69532834850665,0.578823367185009,18.226455799318266,0.000102138808275801,2654.8280007898466,2654.828102928655,9588.002240209677,11243.0,11243.0,999.830343138332,2.0864190897728077,8.05601558319141
430.0,-12.850147104263305,0.0,-12.850147104263305,-12.850147104263305,0.9999991302016755,0.0001833259663051745,0.0008203029632571912,4.117540975251831e-07,1.2681476831484439e-08,4.1157013192597713e-07,3.1218616195229016e-05,0.0,0.0,0.0002567841232817236,-12.703543483095357,0.5706082325963026,18.23430841846314,9.926281692844926e-05,2654.8280339713474,2654.8281332341644,9588.002209904167,11248.0,11250.0,994.830343138332,2.0641097987195525,7.878281518827755
440.0,-12.800145959854126,0.0,-12.800145959854126,-12.800145959854126,0.9999991385278488,0.0001833259663051745,0.0008203029632571912,3.987045845015127e-07,1.2589302806760673e-08,3.9905686863764105e-07,3.037495269817483e-05,0.0,0.0,0.00026461533209826637,-12.711331081244701,0.5628206344469585,18.242909250270944,9.69708605419939e-05,2654.828056075925,2654.8281530467852,9588.002190091547,11248.0,11250.0,994.830343138332,2.04251569431503,7.709980776987761
450.0,-12.750144815444946,0.0,-12.750144815444946,-12.750144815444946,0.9999991428378633,0.0001833259663051745,0.0008203029632571912,3.977231284091085e-07,1.2527369780278996e-08,3.9677450546707955e-07,3.0376264070474185e-05,0.0,0.0,0.0002635923402698694,-12.718713333692598,0.5554383819990615,18.25473858589565,9.522015006641184e-05,2654.8280675182823,2654.828162738432,9588.0021803999,11234.0,11255.0,1008.830343138332,2.021626828149963,7.550598473630835
460.0,-12.700143671035766,0.0,-12.700143671035766,-12.700143671035766,0.999999143205219,0.0001833259663051745,0.0008203029632571912,4.06265822271763e-07,1.249495962519195e-08,4.049510589315002e-07,3.103536691152296e-05,0.0,0.0,0.00026040207785083463,-12.725716889056528,0.5484348266351314,18.265245998719752,9.397921943727376e-05,2654.8280684935494,2654.828162472769,9588.002180665564,11216.0,11255.0,1026.830343138332,2.0014397651392906,7.399702266465537
470.0,-12.650142526626587,0.0,-12.650142526626587,-12.650142526626587,0.9999991396698847,0.0001833259663051745,0.0008203029632571912,3.9788970423065253e-07,1.2491542061537455e-08,3.97872637943782e-07,3.0332984347414614e-05,0.0,0.0,0.0002627472422928571,-12.732359463773353,0.5417922519183054,18.268567044966687,9.322403811180638e-05,2654.8280591078365,2654.8281523318747,9588.002190806457,11215.0,11255.0,1027.830343138332,1.9819605077051383,7.256956366759292
480.0,-12.600141382217407,0.0,-12.600141382217407,-12.600141382217407,0.9999991322162866,0.0001833259663051745,0.0008203029632571912,3.994170199089072e-07,1.2517002548119144e-08,3.9900052279281416e-07,3.03183681125682e-05,0.0,0.0,0.0002713542942448596,-12.73866702961043,0.5354846860812268,18.26761482935307,9.293697788111504e-05,2654.828039319798,2654.828132256776,9588.002210881556,11232.0,11255.0,1010.830343138332,1.963173901354983,7.121895424876471
490.0,-12.550140237808227,0.0,-12.550140237808227,-12.550140237808227,0.999999120749909,0.0001833259663051745,0.0008203029632571912,4.0210664062927966e-07,1.2571340510220364e-08,4.0252403705211615e-07,3.0322851326003195e-05,0.0,0.0,0.0002804116916902154,-12.744652988090976,0.5294987276006818,18.265759905299767,9.311236088185726e-05,2654.828008878511,2654.828101990872,9588.00224114746,11229.0,11255.0,1013.830343138332,1.9450547145595425,6.9940145189880685
500.0,-12.500139093399047,0.0,-12.500139093399047,-12.500139093399047,0.9999991051500041,0.0001833259663051745,0.0008203029632571912,4.016161711798331e-07,1.2654725532168531e-08,4.010934959238521e-07,3.002071789292369e-05,0.0,0.0,0.00028369469451546404,-12.750340553480838,0.5238111622108221,18.26448056582635,9.37464832683745e-05,2654.82796746341,2654.8280612098933,9588.002281928439,11228.0,11255.0,1014.830343138332,1.9276031725553422,6.873017047919445
510.0,-12.450137948989868,0.0,-12.450137948989868,-12.450137948989868,0.9999990852127384,0.0001833259663051745,0.0008203029632571912,3.974681628645593e-07,1.276746286699279e-08,3.974643635902577e-07,2.938510828363167e-05,0.0,0.0,0.0002821889343086091,-12.755749843925804,0.5184018717658566,18.260492618946973,9.48454857356241e-05,2654.827914533352,2654.828009378838,9588.002333759494,11232.0,11255.0,1010.830343138332,1.9107982526913876,6.758481621971444
520.0,-12.400136804580688,0.0,-12.400136804580688,-12.400136804580688,0.9999990607028505,0.0001833259663051745,0.0008203029632571912,4.047328058836208e-07,1.2910489577532216e-08,4.048362474201577e-07,2.9529215402131324e-05,0.0,0.0,0.00027193832629469493,-12.760892241879299,0.5132594738123643,18.253791398139345,9.642063214348125e-05,2654.827849463758,2654.82794588439,9588.002397253942,11219.0,11255.0,1023.830343138332,1.8946477586640167,6.650205514750685
530.0,-12.350135660171508,0.0,-12.350135660171508,-12.350135660171508,0.9999990312798781,0.0001833259663051745,0.0008203029632571912,3.938532181626935e-07,1.308428962609452e-08,3.9494945112555754e-07,2.8295686831502052e-05,0.0,0.0,0.0002706893676081162,-12.76578971505554,0.5083620006361164,18.24774567510664,9.84920998402523e-05,2654.827771350758,2654.827869842858,9588.002473295473,11225.0,11255.0,1017.830343138332,1.8791117846519263,6.547686522940507
540.0,-12.300134515762329,0.0,-12.300134515762329,-12.300134515762329,0.9999989965653523,0.0001833259663051745,0.0008203029632571912,3.9057874694788937e-07,1.3290075181363819e-08,3.899187502600382e-07,2.757078068287548e-05,0.0,0.0,0.00027755045096451036,-12.770446860172473,0.5037048555191838,18.238212568003597,0.00010108698084512593,2654.827679189582,2654.827780276563,9588.00256286177,11219.0,11255.0,1023.830343138332,1.864230768946088,6.450971689177611
550.0,-12.250133371353149,0.0,-12.250133371353149,-12.250133371353149,0.9999989560635836,0.0001833259663051745,0.0008203029632571912,3.7961490716686365e-07,1.3529122719632794e-08,3.802385534409455e-07,2.6271885144877648e-05,0.0,0.0,0.00028352894376856445,-12.774879993153792,0.49927172253786695,18.228945099077848,0.00010424158657480034,2654.827571664257,2654.8276759058435,9588.00266723249,11228.0,11255.0,1014.830343138332,1.849946864441641,6.359481599018395
560.0,-12.20013222694397,0.0,-12.20013222694397,-12.20013222694397,0.9999989092197492,0.0001833259663051745,0.0008203029632571912,4.003715176664993e-07,1.3802894669201236e-08,4.0041930079523533e-07,2.7106880635878027e-05,0.0,0.0,0.00028759270624060883,-12.77911076820936,0.49504094748229727,18.219555171877854,0.0001079961777669928,2654.827447301824,2654.8275552980017,9588.00278784033,11230.0,11255.0,1012.830343138332,1.8362475481514133,6.272955079438728
570.0,-12.15013108253479,0.0,-12.15013108253479,-12.15013108253479,0.9999988553313119,0.0001833259663051745,0.0008203029632571912,3.983699942196097e-07,1.4113282533620332e-08,3.976994702031553e-07,2.6328839675812136e-05,0.0,0.0,0.00028504637484253267,-12.783143050227864,0.4910086654637961,18.209306041635518,0.00011240844898604006,2654.8273042371657,2654.8274166456144,9588.002926492718,11233.0,11255.0,1009.830343138332,1.8231344674498746,6.191234289906096
580.0,-12.10012993812561,0.0,-12.10012993812561,-12.10012993812561,0.9999987935996815,0.0001833259663051745,0.0008203029632571912,3.9586437440830364e-07,1.4462275138826673e-08,3.964472441934111e-07,2.5485062324322055e-05,0.0,0.0,0.0002852831431085511,-12.78699381342258,0.48715790226907485,18.19873527959704,0.00011754148968935832,2654.8271403501603,2654.82725789165,9588.003085246683,11224.0,11255.0,1018.830343138332,1.810583162745935,6.114011856752861
590.0,-12.05012879371643,0.0,-12.05012879371643,-12.05012879371643,0.9999987230680948,0.0001833259663051745,0.0008203029632571912,3.804625350457124e-07,1.4852350062189158e-08,3.8043245944122777e-07,2.380745819135609e-05,0.0,0.0,0.00027899616752755004,-12.790673723102282,0.48347799258937385,18.189895527705197,0.0001234736948361007,2654.8269531007636,2654.8270765744583,9588.003266563874,11224.0,11255.0,1018.830343138332,1.7985580728655486,6.04093059963238
